389070, 390.6290588378906, [1000.0, 268.0, 429.0, 138.0, 315.0, 172.0, 238.0, 135.0, 157.0, 1000.0, 103.0, 1000.0, 0.0, 1000.0, 912.0, 999.0, 999.0, 999.0, 999.0, 493.0, 649.0, 0.0, 148.0], [-18.971166610717773, 0.08056353032588959, 89.16921997070312], [0.702392578125, -0.11785888671875, -0.1151885986328125, 0.69244384765625], [-30.700864791870117, 15.434996604919434, -161.00709533691406], [0.192718505859375, 0.084442138671875, 0.28009033203125, -0.936614990234375]
389120, 390.67926025390625, [1000.0, 268.0, 429.0, 138.0, 314.0, 172.0, 238.0, 134.0, 156.0, 1000.0, 103.0, 1000.0, 0.0, 1000.0, 912.0, 999.0, 999.0, 999.0, 999.0, 493.0, 649.0, 0.0, 147.0], [-18.9938907623291, -0.06897691637277603, 89.21299743652344], [0.7022552490234375, -0.1170501708984375, -0.1162872314453125, 0.692535400390625], [-30.523038864135742, 15.391887664794922, -160.96168518066406], [0.19287109375, 0.0842742919921875, 0.27862548828125, -0.937042236328125]
389170, 390.7296142578125, [1000.0, 267.0, 428.0, 138.0, 314.0, 172.0, 237.0, 134.0, 156.0, 1000.0, 103.0, 1000.0, 0.0, 1000.0, 910.0, 999.0, 999.0, 999.0, 999.0, 493.0, 648.0, 0.0, 146.0], [-19.033418655395508, -0.18749703466892242, 89.27044677734375], [0.7019805908203125, -0.11651611328125, -0.1173095703125, 0.692718505859375], [-30.251493453979492, 15.433708190917969, -160.88800048828125], [0.193359375, 0.08489990234375, 0.2765045166015625, -0.9375152587890625]
389230, 390.789306640625, [1000.0, 267.0, 428.0, 137.0, 313.0, 171.0, 237.0, 134.0, 155.0, 1000.0, 102.0, 1000.0, 0.0, 1000.0, 910.0, 999.0, 999.0, 999.0, 999.0, 493.0, 648.0, 0.0, 145.0], [-18.977981567382812, -0.021644331514835358, 89.35301208496094], [0.7013702392578125, -0.117095947265625, -0.1160430908203125, 0.693450927734375], [-30.65394401550293, 15.165260314941406, -160.9830780029297], [0.19232177734375, 0.0822296142578125, 0.2794342041015625, -0.9370880126953125]
389280, 390.8396301269531, [1000.0, 266.0, 428.0, 137.0, 313.0, 171.0, 236.0, 134.0, 155.0, 1000.0, 102.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 493.0, 648.0, 0.0, 145.0], [-18.999691009521484, 0.04758855700492859, 89.41537475585938], [0.700897216796875, -0.117584228515625, -0.115814208984375, 0.693878173828125], [-30.507387161254883, 15.466361999511719, -160.93594360351562], [0.1932220458984375, 0.0848541259765625, 0.278594970703125, -0.936920166015625]
389340, 390.89947509765625, [1000.0, 265.0, 427.0, 137.0, 312.0, 171.0, 236.0, 133.0, 155.0, 1000.0, 101.0, 750.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 492.0, 648.0, 0.0, 143.0], [-18.971633911132812, 0.009373453445732594, 89.56094360351562], [0.7000885009765625, -0.117034912109375, -0.11602783203125, 0.69476318359375], [-30.488271713256836, 15.26971435546875, -160.93331909179688], [0.1928253173828125, 0.083251953125, 0.278228759765625, -0.937255859375]
389390, 390.9494323730469, [1000.0, 265.0, 427.0, 137.0, 312.0, 171.0, 235.0, 133.0, 154.0, 1000.0, 101.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 492.0, 647.0, 0.0, 142.0], [-18.941394805908203, -0.03603380545973778, 89.6186752319336], [0.6998138427734375, -0.11651611328125, -0.116180419921875, 0.695098876953125], [-30.540626525878906, 15.254985809326172, -160.95677185058594], [0.1926422119140625, 0.083099365234375, 0.27862548828125, -0.93719482421875]
389400, 390.9995422363281, [1000.0, 265.0, 427.0, 137.0, 312.0, 171.0, 235.0, 133.0, 154.0, 1000.0, 101.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 492.0, 647.0, 0.0, 142.0], [-18.928747177124023, -0.05143928900361061, 89.63127899169922], [0.69976806640625, -0.1163330078125, -0.1162109375, 0.6951751708984375], [-30.567386627197266, 15.272153854370117, -160.96713256835938], [0.1926116943359375, 0.083221435546875, 0.2788543701171875, -0.9371185302734375]
389440, 391.0093688964844, [1000.0, 265.0, 427.0, 137.0, 312.0, 171.0, 235.0, 133.0, 154.0, 1000.0, 101.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 492.0, 647.0, 0.0, 141.0], [-18.85220718383789, -0.10123014450073242, 89.6846694946289], [0.6995697021484375, -0.115509033203125, -0.1161041259765625, 0.695526123046875], [-30.46971893310547, 15.276750564575195, -160.94659423828125], [0.192718505859375, 0.0833740234375, 0.278076171875, -0.93731689453125]
389500, 391.05963134765625, [1000.0, 265.0, 427.0, 137.0, 311.0, 171.0, 234.0, 132.0, 153.0, 1000.0, 100.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 492.0, 647.0, 0.0, 140.0], [-18.72970199584961, -0.005514675285667181, 89.77660369873047], [0.69903564453125, -0.1152496337890625, -0.1148681640625, 0.6963043212890625], [-30.820241928100586, 15.016761779785156, -161.0440216064453], [0.1916351318359375, 0.08087158203125, 0.2805938720703125, -0.93701171875]
389550, 391.109619140625, [1000.0, 265.0, 427.0, 137.0, 311.0, 171.0, 234.0, 132.0, 153.0, 1000.0, 100.0, 750.0, 0.0, 1000.0, 913.0, 999.0, 999.0, 999.0, 999.0, 492.0, 645.0, 0.0, 139.0], [-18.717071533203125, -0.02879183366894722, 89.84810638427734], [0.698638916015625, -0.114959716796875, -0.1150054931640625, 0.6967315673828125], [-30.30409049987793, 14.969260215759277, -160.90699768066406], [0.192291259765625, 0.0810089111328125, 0.2764129638671875, -0.9380950927734375]
389610, 391.1694030761719, [1000.0, 265.0, 427.0, 137.0, 310.0, 170.0, 233.0, 132.0, 152.0, 1000.0, 99.0, 1000.0, 0.0, 1000.0, 915.0, 999.0, 999.0, 999.0, 999.0, 492.0, 645.0, 0.0, 139.0], [-18.821186065673828, 0.005539927165955305, 89.94268798828125], [0.6979217529296875, -0.1157073974609375, -0.1155242919921875, 0.697235107421875], [-30.879928588867188, 15.179059028625488, -161.0533905029297], [0.1919403076171875, 0.0821380615234375, 0.28125, -0.9366455078125]
389660, 391.21929931640625, [1000.0, 263.0, 426.0, 136.0, 310.0, 170.0, 233.0, 131.0, 152.0, 1000.0, 98.0, 1000.0, 0.0, 1000.0, 915.0, 999.0, 999.0, 999.0, 999.0, 492.0, 644.0, 0.0, 137.0], [-18.813457489013672, -0.008343666791915894, 90.01014709472656], [0.697540283203125, -0.115509033203125, -0.115631103515625, 0.6976470947265625], [-30.486679077148438, 15.040336608886719, -160.95391845703125], [0.1921844482421875, 0.0814056396484375, 0.2779541015625, -0.9376373291015625]
389690, 391.2696838378906, [1000.0, 264.0, 426.0, 136.0, 310.0, 170.0, 233.0, 131.0, 152.0, 1000.0, 98.0, 750.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 491.0, 644.0, 0.0, 137.0], [-18.82484245300293, -0.0026875834446400404, 90.05183410644531], [0.697265625, -0.115570068359375, -0.1157073974609375, 0.6978912353515625], [-30.516115188598633, 15.149813652038574, -160.96539306640625], [0.1923370361328125, 0.0822906494140625, 0.2783050537109375, -0.9374237060546875]
389710, 391.2795104980469, [1000.0, 264.0, 426.0, 136.0, 309.0, 170.0, 232.0, 131.0, 152.0, 1000.0, 98.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 492.0, 644.0, 0.0, 136.0], [-18.84744644165039, -0.06306642293930054, 90.08065032958984], [0.6971282958984375, -0.1153106689453125, -0.116241455078125, 0.6979827880859375], [-30.70911979675293, 15.053327560424805, -161.0192413330078], [0.19183349609375, 0.081298828125, 0.2797393798828125, -0.9371795654296875]
389770, 391.3294982910156, [1000.0, 263.0, 426.0, 136.0, 309.0, 170.0, 232.0, 131.0, 151.0, 1000.0, 98.0, 1000.0, 0.0, 1000.0, 913.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 135.0], [-19.040634155273438, -0.0957854688167572, 90.15396881103516], [0.6965179443359375, -0.1162109375, -0.1176910400390625, 0.6981964111328125], [-30.466474533081055, 14.790133476257324, -160.95794677734375], [0.191619873046875, 0.079376220703125, 0.2775115966796875, -0.93804931640625]
389790, 391.3794250488281, [1000.0, 264.0, 426.0, 136.0, 309.0, 170.0, 232.0, 131.0, 151.0, 1000.0, 97.0, 1000.0, 0.0, 1000.0, 913.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 135.0], [-19.054269790649414, -0.0922788456082344, 90.1822280883789], [0.6963348388671875, -0.1162872314453125, -0.1177825927734375, 0.6983642578125], [-30.14234733581543, 14.888673782348633, -160.8749542236328], [0.1922760009765625, 0.080535888671875, 0.2750244140625, -0.9385528564453125]
389820, 391.3893737792969, [1000.0, 264.0, 426.0, 136.0, 309.0, 170.0, 232.0, 130.0, 151.0, 1000.0, 97.0, 1000.0, 0.0, 1000.0, 912.0, 999.0, 999.0, 999.0, 999.0, 491.0, 644.0, 0.0, 135.0], [-19.0632381439209, -0.08652357757091522, 90.2238998413086], [0.6960601806640625, -0.1163330078125, -0.1178436279296875, 0.6986083984375], [-30.606773376464844, 14.878994941711426, -160.99624633789062], [0.19158935546875, 0.0799713134765625, 0.2787322998046875, -0.937652587890625]
389880, 391.439453125, [1000.0, 264.0, 425.0, 136.0, 308.0, 170.0, 231.0, 130.0, 150.0, 1000.0, 97.0, 1000.0, 0.0, 1000.0, 912.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 134.0], [-19.01569175720215, -0.07151536643505096, 90.29906463623047], [0.6956329345703125, -0.116058349609375, -0.1175384521484375, 0.699127197265625], [-30.49811553955078, 14.924909591674805, -160.9723358154297], [0.191802978515625, 0.080474853515625, 0.2779083251953125, -0.93780517578125]
389930, 391.4893493652344, [1000.0, 263.0, 425.0, 136.0, 308.0, 170.0, 230.0, 130.0, 150.0, 1000.0, 97.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 133.0], [-18.878767013549805, -0.018848108127713203, 90.3691177368164], [0.6952972412109375, -0.115478515625, -0.116455078125, 0.6997528076171875], [-30.609163284301758, 15.006620407104492, -161.0026092529297], [0.191802978515625, 0.0810394287109375, 0.2788848876953125, -0.937469482421875]
389980, 391.5494689941406, [1000.0, 263.0, 425.0, 136.0, 307.0, 170.0, 230.0, 130.0, 150.0, 1000.0, 97.0, 750.0, 0.0, 1000.0, 913.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 132.0], [-18.71871566772461, -0.04875117912888527, 90.43408966064453], [0.6950836181640625, -0.1142578125, -0.11572265625, 0.7002716064453125], [-30.5412540435791, 15.074100494384766, -160.98956298828125], [0.1920013427734375, 0.0816802978515625, 0.278411865234375, -0.9375152587890625]
390030, 391.59967041015625, [1000.0, 264.0, 425.0, 136.0, 307.0, 170.0, 230.0, 130.0, 150.0, 1000.0, 96.0, 1000.0, 0.0, 1000.0, 912.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 131.0], [-18.604591369628906, -0.021129870787262917, 90.50587463378906], [0.694732666015625, -0.1136627197265625, -0.11492919921875, 0.7008514404296875], [-30.453598022460938, 14.890904426574707, -160.9635467529297], [0.1917724609375, 0.0802459716796875, 0.2775115966796875, -0.9379425048828125]
390040, 391.60931396484375, [1000.0, 263.0, 424.0, 136.0, 307.0, 170.0, 230.0, 130.0, 150.0, 1000.0, 96.0, 750.0, 0.0, 1000.0, 911.0, 999.0, 999.0, 999.0, 999.0, 491.0, 642.0, 0.0, 131.0], [-18.6033935546875, -0.025237569585442543, 90.51907348632812], [0.6946563720703125, -0.113616943359375, -0.114959716796875, 0.700927734375], [-30.429712295532227, 14.911153793334961, -160.95936584472656], [0.19183349609375, 0.0804443359375, 0.27734375, -0.9379730224609375]
390090, 391.6597900390625, [1000.0, 263.0, 424.0, 135.0, 306.0, 170.0, 229.0, 130.0, 149.0, 1000.0, 96.0, 750.0, 0.0, 1000.0, 911.0, 999.0, 999.0, 999.0, 999.0, 491.0, 643.0, 0.0, 130.0], [-18.71272850036621, -0.0952238067984581, 90.60087585449219], [0.694122314453125, -0.11376953125, -0.1161346435546875, 0.7012481689453125], [-30.441328048706055, 14.84479808807373, -160.96775817871094], [0.1916351318359375, 0.07989501953125, 0.2773590087890625, -0.93804931640625]
390150, 391.7096252441406, [1000.0, 263.0, 424.0, 135.0, 306.0, 170.0, 228.0, 129.0, 149.0, 1000.0, 95.0, 750.0, 0.0, 1000.0, 909.0, 999.0, 999.0, 999.0, 999.0, 491.0, 642.0, 0.0, 129.0], [-18.762311935424805, -0.1814817190170288, 90.69165802001953], [0.693603515625, -0.1134490966796875, -0.1170501708984375, 0.70166015625], [-30.399463653564453, 14.773794174194336, -160.97999572753906], [0.1913604736328125, 0.07940673828125, 0.2769317626953125, -0.9382781982421875]
390200, 391.7695007324219, [1000.0, 263.0, 424.0, 135.0, 304.0, 169.0, 227.0, 129.0, 148.0, 1000.0, 95.0, 1000.0, 0.0, 1000.0, 911.0, 999.0, 999.0, 999.0, 999.0, 491.0, 642.0, 0.0, 129.0], [-18.724109649658203, -0.04443066567182541, 90.76420593261719], [0.69305419921875, -0.113983154296875, -0.116058349609375, 0.7022705078125], [-29.300804138183594, 14.682964324951172, -160.65032958984375], [0.193115234375, 0.0797119140625, 0.2680511474609375, -0.940460205078125]
390250, 391.81982421875, [1000.0, 264.0, 424.0, 135.0, 303.0, 169.0, 226.0, 129.0, 147.0, 1000.0, 95.0, 1000.0, 0.0, 1000.0, 912.0, 999.0, 999.0, 999.0, 999.0, 491.0, 642.0, 0.0, 128.0], [-18.659780502319336, -0.11614683270454407, 91.00142669677734], [0.691741943359375, -0.1129150390625, -0.1163330078125, 0.703704833984375], [-28.37566566467285, 14.147543907165527, -160.024169921875], [0.19659423828125, 0.0753936767578125, 0.26025390625, -0.942291259765625]
