5570, 5.669225692749023, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7682342529296875, -0.2265625, -0.14947509765625, 0.579742431640625
5580, 5.679346084594727, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7682647705078125, -0.225677490234375, -0.148681640625, 0.58026123046875
5590, 5.689342498779297, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7684173583984375, -0.2243194580078125, -0.1491546630859375, 0.5804595947265625
5600, 5.703028202056885, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7683868408203125, -0.2234954833984375, -0.14892578125, 0.5808868408203125
5610, 5.709222793579102, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.76824951171875, -0.2230072021484375, -0.148834228515625, 0.581268310546875
5620, 5.719204902648926, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7683258056640625, -0.2217864990234375, -0.1501007080078125, 0.5813140869140625
5630, 5.729350566864014, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7682037353515625, -0.2212371826171875, -0.1513824462890625, 0.58135986328125
5640, 5.739324569702148, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7677764892578125, -0.2218017578125, -0.151947021484375, 0.5815582275390625
5650, 5.749308109283447, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.76739501953125, -0.2222900390625, -0.1531524658203125, 0.58154296875
5660, 5.759228706359863, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7671051025390625, -0.2225494384765625, -0.1550750732421875, 0.581329345703125
5670, 5.76925802230835, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7664642333984375, -0.2239990234375, -0.1565093994140625, 0.5812225341796875
5680, 5.779348373413086, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.766204833984375, -0.224212646484375, -0.156280517578125, 0.581573486328125
5690, 5.789309024810791, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.766357421875, -0.2229461669921875, -0.15618896484375, 0.5818634033203125
5700, 5.799324989318848, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7660980224609375, -0.2233734130859375, -0.1564483642578125, 0.58197021484375
5710, 5.809203624725342, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7663421630859375, -0.222381591796875, -0.1573944091796875, 0.581787109375
5720, 5.819224834442139, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.7658843994140625, -0.2237701416015625, -0.158599853515625, 0.5815277099609375
5730, 5.829227447509766, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.76593017578125, -0.223480224609375, -0.15673828125, 0.582061767578125
5740, 5.839329719543457, 1000.0, 80.0, 372.0, 117.0, 147.0, 128.0, 84.0, 36.0, 72.0, 1000.0, 0.0, 1000.0, 0.0, 1000.0, 914.0, 999.0, 999.0, 999.0, 999.0, 297.0, 374.0, 0.0, 0.0, , -0.7753143310546875, -0.3549957275390625, -0.2541656494140625, 0.4563446044921875, , 0.766510009765625, -0.221588134765625, -0.1571502685546875, 0.581939697265625
